computeID,SigmaID,Sigma#,DisAxis U,DisAxis V,DisAxis W,DisAngle,Rvec 1,Rvec 2,Rvec 3,BP N1,BP N2,BP N3,planeID,BPFZ A N1,BPFZ A N2,BPFZ A N3,BPFZ B N1,BPFZ B N2,BPFZ B N3,BPFZ Stereo X,BPFZ Stereo Y,A11,A12,A13,A21,A22,A23,A31,A32,A33,B11,B12,B13,B21,B22,B23,B31,B32,B33,numStructsMinimized,minEnergyStructID,minGBenergy,minEnergyStructFname
S187i_fcc_N4_120_51_Al_M99_200714,187i,187,7,6,0,56.9442688,0.4117647,0.3529412,0,4,120,51,S187i_fcc_n4_120_51,58,57,102,-4,-120,-51,0.3730634,0.2459558,6,-7,16,207,22,-68,4,120,51,12,-14,1,135,106,-136,58,57,102,5483,4167,458,struct_S187i_fcc_N4_120_51_Al_M99_200714.4167.out
S187i_fcc_N71_73_17_Al_M99_210630,187i,187,7,6,0,56.9442688,0.4117647,0.3529412,0,71,73,17,S187i_fcc_n71_73_17,83,59,17,-71,-73,-17,0.8273269,0,8,-15,31,2518,-2065,-1649,71,73,17,20,-29,3,670,91,-3587,83,59,17,12057,2537,532,struct_S187i_fcc_N71_73_17_Al_M99_210630.2537.out
S187i_fcc_N59_87_51_Al_M99_200714,187i,187,7,6,0,56.9442688,0.4117647,0.3529412,0,59,87,51,S187i_fcc_n59_87_51,95,45,51,-59,-87,-51,0.5799957,0,3,-12,17,123,-50,-57,59,87,51,9,-19,0,57,27,-130,95,45,51,11500,6710,493,struct_S187i_fcc_N59_87_51_Al_M99_200714.6710.out
S187i_fcc_N37_175_51_Al_M99_200714,187i,187,7,6,0,56.9442688,0.4117647,0.3529412,0,37,175,51,S187i_fcc_n37_175_51,97,105,119,-37,-175,-51,0.5022449,0.2522845,17,-17,46,8917,-835,-3604,37,175,51,35,-38,5,5047,3680,-7361,97,105,119,7231,1877,492,struct_S187i_fcc_N37_175_51_Al_M99_200714.1877.out
S187i_fcc_N47_101_85_Al_M99_200714,187i,187,7,6,0,56.9442688,0.4117647,0.3529412,0,47,101,85,S187i_fcc_n47_101_85,107,31,85,-47,-101,-85,0.428236,0,-1,-13,16,907,-279,-170,47,101,85,5,-20,1,577,106,-765,107,31,85,9988,5440,471,struct_S187i_fcc_N47_101_85_Al_M99_200714.5440.out
S187i_fcc_N137_183_17_Al_M99_200714,187i,187,7,6,0,56.9442688,0.4117647,0.3529412,0,137,183,17,S187i_fcc_n137_183_17,161,155,51,-137,-183,-17,0.8327924,0.1331028,17,-17,46,8707,-6013,-5440,137,183,17,35,-38,5,2713,980,-11543,161,155,51,6245,735,546,struct_S187i_fcc_N137_183_17_Al_M99_200714.735.out
S187i_fcc_Nn179_53_289_Al_M99_210630,187i,187,7,6,0,56.9442688,0.4117647,0.3529412,0,-179,53,289,S187i_fcc_n-179_53_289,179,-53,289,25,-185,-289,0.1507323,-0,-25,-19,-12,4855,-9373,4726,-179,53,289,-31,-12,-5,4393,-8834,-6035,25,-185,289,4296,887,426,struct_S187i_fcc_Nn179_53_289_Al_M99_210630.887.out
S189c_fcc_Nn733_97_697_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-733,97,697,S189c_fcc_n-733_97_697,-657,-207,747,733,-97,-697,-0.3918044,0.0671741,1,-14,3,10049,2896,10165,-733,97,697,1,-14,-3,1231,-136,1045,-73,-23,83,1536,599,517,struct_S189c_fcc_Nn733_97_697_Al_M99_210630.599.out
S189c_fcc_Nn299_251_11_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-299,251,11,S189c_fcc_n-299_251_11,-291,219,141,299,-251,-11,-0.4894104,0.6544864,-5,-6,1,317,244,3049,-299,251,11,-5,-6,-1,209,-332,947,-97,73,47,3840,77,492,struct_S189c_fcc_Nn299_251_11_Al_M99_210630.77.out
S189c_fcc_N253_n445_107_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,253,-445,107,S189c_fcc_n253_-445_107,-253,445,107,253,-445,107,-0.2629623,0.9648061,-1,4,19,-47,-26,3,253,-445,107,1,-4,19,-47,-26,-3,253,-445,-107,2880,1480,530,struct_S189c_fcc_N253_n445_107_Al_M99_210630.1480.out
S189c_fcc_Nn239_11_5_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-239,11,5,S189c_fcc_n-239_11_5,-237,3,33,239,-11,-5,-0.885791,0.255137,-1,-19,-6,29,-1439,4552,-239,11,5,-2,-15,-13,152,-1049,1187,-79,1,11,6075,4015,479,struct_S189c_fcc_Nn239_11_5_Al_M99_200714.4015.out
S189c_fcc_Nn185_n16_113_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-185,-16,113,S189c_fcc_n-185_-16_113,-173,-64,115,185,16,-113,-0.5489334,0.014117,-9,-16,-17,1040,-2081,1408,-185,-16,113,-11,-8,-21,1132,-2449,340,-173,-64,115,3432,1262,483,struct_S189c_fcc_Nn185_n16_113_Al_M99_210630.1262.out
S189c_fcc_Nn193_16_265_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-193,16,265,S189c_fcc_n-193_16_265,-165,-96,267,193,-16,-265,-0.3053844,0.0078536,-25,-20,-17,838,-1651,710,-193,16,265,-9,-4,-7,290,-593,-34,-55,-32,89,2304,885,521,struct_S189c_fcc_Nn193_16_265_Al_M99_210630.885.out
S189c_fcc_N158_n65_22_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,158,-65,22,S189c_fcc_n158_-65_22,-158,65,22,158,-65,22,-0.7983216,0.6022314,-1,4,19,-7,-16,3,158,-65,22,1,-4,19,-7,-16,-3,158,-65,-22,4176,1023,493,struct_S189c_fcc_N158_n65_22_Al_M99_210630.1023.out
S189c_fcc_Nn163_85_73_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-163,85,73,S189c_fcc_n-163_85_73,-153,45,117,163,-85,-73,-0.4661515,0.3516516,-7,-16,3,1423,-22,3203,-163,85,73,-7,-16,-3,193,-142,307,-17,5,13,7158,3214,481,struct_S189c_fcc_Nn163_85_73_Al_M99_200714.3214.out
S189c_fcc_N149_n29_193_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,149,-29,193,S189c_fcc_n149_-29_193,-149,29,193,167,-101,-149,-0.3270165,0.246692,-7,-16,3,3001,-1798,-2587,149,-29,193,-7,-16,-3,2687,-542,-3379,167,-101,149,5562,1838,479,struct_S189c_fcc_N149_n29_193_Al_M99_210630.1838.out
S189c_fcc_N139_11_5_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,139,11,5,S189c_fcc_n139_11_5,-139,-11,5,139,11,5,-0.985619,0.1689826,0,-5,11,146,-1529,-695,139,11,5,1,-9,8,43,-1117,-1262,139,11,-5,10238,1198,472,struct_S189c_fcc_N139_11_5_Al_M99_210630.1198.out
S189c_fcc_N137_19_43_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,137,19,43,S189c_fcc_n137_19_43,-137,-19,43,141,3,-33,-0.7484945,0.128328,-3,-1,10,233,-1499,-80,137,19,43,-2,-5,9,64,-445,-233,47,1,11,9511,5039,475,struct_S189c_fcc_N137_19_43_Al_M99_210630.5039.out
S189c_fcc_N137_n170_43_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,137,-170,43,S189c_fcc_n137_-170_43,-137,170,43,137,-170,43,-0.4119892,0.9111887,-1,4,19,-9,-7,1,137,-170,43,1,-4,19,-9,-7,-1,137,-170,-43,3456,2390,519,struct_S189c_fcc_N137_n170_43_Al_M99_210630.2390.out
S189c_fcc_Nn187_181_529_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-187,181,529,S189c_fcc_n-187_181_529,-129,-51,573,187,-181,-529,-0.1192306,0.0899442,-44,-25,-7,3986,-8195,4213,-187,181,529,-15,-7,-4,1405,-3037,46,-43,-17,191,2492,382,543,struct_S189c_fcc_Nn187_181_529_Al_M99_210630.382.out
S189c_fcc_Nn127_67_19_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-127,67,19,S189c_fcc_n-127_67_19,-123,51,57,127,-67,-19,-0.5821624,0.4876464,-7,-11,-8,-109,-383,622,-127,67,19,-8,-7,-11,-6,-67,47,-41,17,19,3264,2461,499,struct_S189c_fcc_Nn127_67_19_Al_M99_210630.2461.out
S189c_fcc_Nn173_125_641_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-173,125,641,S189c_fcc_n-173_125_641,-105,-147,651,173,-125,-641,-0.1028835,0.0176392,-44,-25,-7,1010,-1961,655,-173,125,641,-15,-7,-4,49,-97,-14,-5,-7,31,2304,342,548,struct_S189c_fcc_Nn173_125_641_Al_M99_210630.342.out
S189c_fcc_N94_n187_104_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,94,-187,104,S189c_fcc_n94_-187_104,-94,187,104,100,-211,-10,-0.1569632,0.7588919,-2,4,9,-2099,-1054,2,94,-187,104,-1,0,10,-2110,-1010,-211,100,-211,10,3060,1911,540,struct_S189c_fcc_N94_n187_104_Al_M99_210630.1911.out
S189c_fcc_N89_22_10_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,89,22,10,S189c_fcc_n89_22_10,-89,-22,10,90,18,-9,-0.8993052,0.0231276,0,-5,11,292,-979,-445,89,22,10,1,-9,8,25,-79,-92,10,2,1,6974,150,473,struct_S189c_fcc_N89_22_10_Al_M99_210630.150.out
S189c_fcc_N88_26_29_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,88,26,29,S189c_fcc_n88_26_29,-88,-26,29,91,14,-28,-0.7311033,0.0188019,-3,-1,10,289,-967,-10,88,26,29,-2,-5,9,38,-125,-61,13,2,4,6868,686,480,struct_S189c_fcc_N88_26_29_Al_M99_200714.686.out
S189c_fcc_N79_n127_11_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,79,-127,11,S189c_fcc_n79_-127_11,-77,119,49,79,-127,11,-0.2705781,0.8350221,10,7,9,-1220,-601,1823,79,-127,11,11,3,10,-149,-187,220,11,-17,-7,8808,1619,516,struct_S189c_fcc_N79_n127_11_Al_M99_200714.1619.out
S189c_fcc_N73_n103_125_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,73,-103,125,S189c_fcc_n73_-103_125,-73,103,125,83,-143,-65,-0.1667664,0.5146523,-13,-8,1,299,-566,-641,73,-103,125,-13,-8,-1,221,-254,-841,83,-143,65,7865,3007,514,struct_S189c_fcc_N73_n103_125_Al_M99_210630.3007.out
S189c_fcc_N59_n47_13_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,59,-47,13,S189c_fcc_n59_-47_13,-59,47,13,59,-47,13,-0.5988604,0.8008534,2,5,9,-488,-505,389,59,-47,13,3,1,10,-457,-629,200,59,-47,-13,15715,13085,478,struct_S189c_fcc_N59_n47_13_Al_M99_210630.13085.out
S189c_fcc_Nn61_55_25_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-61,55,25,S189c_fcc_n-61_55_25,-57,39,51,61,-55,-25,-0.3674812,0.4914311,-5,-11,12,935,607,946,-61,55,25,-4,-15,7,346,65,337,-19,13,17,14618,2591,477,struct_S189c_fcc_Nn61_55_25_Al_M99_210630.2591.out
S189c_fcc_N53_n23_127_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,53,-23,127,S189c_fcc_n53_-23_127,-53,23,127,65,-71,-101,-0.1789354,0.2392896,-5,-6,1,739,-688,-433,53,-23,127,-5,-6,-1,677,-440,-745,65,-71,101,10013,2455,514,struct_S189c_fcc_N53_n23_127_Al_M99_200714.2455.out
S189c_fcc_N29_n116_16_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,29,-116,16,S189c_fcc_n29_-116_16,-28,112,35,29,-116,16,0,0.9224174,-4,3,29,-3412,-905,-377,29,-116,16,-1,-9,28,-493,-107,-52,4,-16,-5,5919,6047,548,struct_S189c_fcc_N29_n116_16_Al_M99_200714.6047.out
S189c_fcc_Nn31_124_22_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-31,124,22,S189c_fcc_n-31_124_22,-26,104,73,31,-124,-22,0,0.6743836,-4,-1,0,22,-88,527,-31,124,22,-4,-1,0,73,-292,442,-26,104,73,5506,4903,545,struct_S189c_fcc_Nn31_124_22_Al_M99_200714.4903.out
S189c_fcc_Nn3_5_1_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-3,5,1,S189c_fcc_n-3_5_1,-25,37,29,3,-5,-1,-0.2102131,0.6487316,-13,-8,1,13,-10,89,-3,5,1,-13,-8,-1,65,-134,227,-25,37,29,7567,342,512,struct_S189c_fcc_Nn3_5_1_Al_M99_200714.342.out
S189c_fcc_N16_n1_11_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,16,-1,11,S189c_fcc_n16_-1_11,-16,1,11,17,-5,-8,-0.5239368,0.2425356,-2,1,3,-1,-5,1,16,-1,11,-5,-1,10,-1,-5,-1,17,-5,8,11745,4790,481,struct_S189c_fcc_N16_n1_11_Al_M99_200714.4790.out
S189c_fcc_N11_n2_1_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,11,-2,1,S189c_fcc_n11_-2_1,-11,2,1,11,-2,1,-0.9074852,0.420084,-1,4,19,-1,-5,1,11,-2,1,1,-4,19,-1,-5,-1,11,-2,-1,3954,2199,490,struct_S189c_fcc_N11_n2_1_Al_M99_210630.2199.out
S189c_fcc_N8_n32_37_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,8,-32,37,S189c_fcc_n8_-32_37,-8,32,37,11,-44,-20,0,0.509087,-4,-1,0,37,-148,-136,8,-32,37,-4,-1,0,20,-80,-187,11,-44,20,12147,13888,498,struct_S189c_fcc_N8_n32_37_Al_M99_210630.13888.out
S189c_fcc_N7_n1_2_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,7,-1,2,S189c_fcc_n7_-1_2,-7,1,2,50,-11,-5,-0.7494921,0.3469474,-3,-1,10,-4,-38,-5,7,-1,2,-2,-5,9,-37,-230,-136,50,-11,5,11076,8926,482,struct_S189c_fcc_N7_n1_2_Al_M99_200714.8926.out
S189c_fcc_Nn2_1_3_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-2,1,3,S189c_fcc_n-2_1_3,-5,-1,10,2,-1,-3,-0.2431599,0.1125612,-1,-5,1,16,-1,11,-2,1,3,-1,-5,-1,17,-5,8,-5,-1,10,3873,3559,519,struct_S189c_fcc_Nn2_1_3_Al_M99_200714.3559.out
S189c_fcc_N4_n37_8_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,4,-37,8,S189c_fcc_n4_-37_8,-4,37,8,4,-37,8,0.1338014,0.9910082,17,4,10,-134,32,215,4,-37,8,2,0,1,-37,-20,74,4,-37,-8,2103,1814,572,struct_S189c_fcc_N4_n37_8_Al_M99_210630.1814.out
S189c_fcc_N2_n8_25_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,2,-8,25,S189c_fcc_n2_-8_25,-2,8,25,13,-52,-58,0,0.2726194,-4,-1,0,25,-100,-34,2,-8,25,-4,-1,0,58,-232,-221,13,-52,58,7940,4501,516,struct_S189c_fcc_N2_n8_25_Al_M99_200714.4501.out
S189c_fcc_N1_n4_2_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,1,-4,2,S189c_fcc_n1_-4_2,-1,4,2,10,-40,-1,0,0.7864559,2,5,9,-46,-5,13,1,-4,2,3,1,10,-401,-97,130,10,-40,1,10452,11607,524,struct_S189c_fcc_N1_n4_2_Al_M99_200714.11607.out
S189c_fcc_N1_n4_8_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,1,-4,8,S189c_fcc_n1_-4_8,-1,4,8,4,-16,-13,0,0.3591324,-4,-1,0,8,-32,-17,1,-4,8,-4,-1,0,13,-52,-68,4,-16,13,8062,3006,504,struct_S189c_fcc_N1_n4_8_Al_M99_200714.3006.out
S189c_fcc_Nn1_4_19_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-1,4,19,S189c_fcc_n-1_4_19,1,-4,19,1,-4,-19,0,0,-1,-5,1,11,-2,1,-1,4,19,-1,-5,-1,11,-2,-1,1,-4,19,28093,24232,491,struct_S189c_fcc_Nn1_4_19_Al_M99_200714.24232.out
S189c_fcc_Nn4_n173_76_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-4,-173,76,S189c_fcc_n-4_-173_76,4,173,76,0,-189,0,0.2011512,0.7863038,19,0,1,-173,1448,3287,-4,-173,76,19,0,-1,1,0,19,0,-1,0,2600,3142,561,struct_S189c_fcc_Nn4_n173_76_Al_M99_210630.3142.out
S189c_fcc_Nn13_n11_121_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-13,-11,121,S189c_fcc_n-13_-11_121,13,11,121,-1,-59,-107,0.0639733,0.138198,-44,-25,-7,1034,-1805,-53,-13,-11,121,-15,-7,-4,985,-1609,-878,-1,-59,107,3807,1463,550,struct_S189c_fcc_Nn13_n11_121_Al_M99_210630.1463.out
S189c_fcc_Nn19_n8_4_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-19,-8,4,S189c_fcc_n-19_-8_4,19,8,4,-8,-4,-1,0.8404571,0.1621067,4,-13,-7,12,-13,31,-19,-8,4,1,-3,-4,19,-31,28,-8,-4,1,2915,1990,490,struct_S189c_fcc_Nn19_n8_4_Al_M99_210630.1990.out
S189c_fcc_Nn19_n491_361_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-19,-491,361,S189c_fcc_n-19_-491_361,19,491,361,7,-595,-133,0.1594459,0.6232768,19,0,1,-491,6878,9329,-19,-491,361,19,0,-1,85,362,1615,1,-85,19,2496,2214,560,struct_S189c_fcc_Nn19_n491_361_Al_M99_210630.2214.out
S189c_fcc_N19_113_17_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,19,113,17,S189c_fcc_n19_113_17,23,97,59,-19,-113,-17,0.2962629,0.640001,-3,-1,10,1147,-241,320,19,113,17,-2,-5,9,1168,-325,79,23,97,59,11166,6165,535,struct_S189c_fcc_N19_113_17_Al_M99_200714.6165.out
S189c_fcc_Nn23_n286_59_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-23,-286,59,S189c_fcc_n-23_-286_59,23,286,59,-23,-286,59,0.3129742,0.9497616,29,2,21,-3062,1097,4124,-23,-286,59,31,-6,17,-2608,-719,4502,-23,-286,-59,2616,1583,569,struct_S189c_fcc_Nn23_n286_59_Al_M99_210630.1583.out
S189c_fcc_N23_34_4_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,23,34,4,S189c_fcc_n23_34_4,24,30,15,-23,-34,-4,0.5996255,0.5088832,-2,1,3,14,-11,13,23,34,4,-5,-1,10,5,-5,2,8,10,5,4173,1534,520,struct_S189c_fcc_N23_34_4_Al_M99_200714.1534.out
S189c_fcc_N17_121_55_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,17,121,55,S189c_fcc_n17_121_55,25,89,97,-17,-121,-55,0.2164626,0.4676126,0,-5,11,1606,-187,-85,17,121,55,1,-9,8,1585,-103,-314,25,89,97,9889,6990,529,struct_S189c_fcc_N17_121_55_Al_M99_200714.6990.out
S189c_fcc_Nn31_n65_22_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-31,-65,22,S189c_fcc_n-31_-65_22,31,65,22,-30,-69,3,0.539155,0.6932785,9,-7,-8,337,-25,401,-31,-65,22,8,-3,-11,125,-59,107,-10,-23,-1,8822,7601,526,struct_S189c_fcc_Nn31_n65_22_Al_M99_210630.7601.out
S189c_fcc_N29_73_16_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,29,73,16,S189c_fcc_n29_73_16,32,61,41,-29,-73,-16,0.4192907,0.5391496,-3,-1,10,373,-169,95,29,73,16,-2,-5,9,377,-185,-19,32,61,41,8848,1439,522,struct_S189c_fcc_N29_73_16_Al_M99_200714.1439.out
S189c_fcc_Nn40_n29_4_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-40,-29,4,S189c_fcc_n-40_-29_4,40,29,4,-40,-29,4,0.9247722,0.3805212,3,-4,1,-1,4,19,-40,-29,4,3,-4,-1,1,-4,19,-40,-29,-4,12159,7325,487,struct_S189c_fcc_Nn40_n29_4_Al_M99_200714.7325.out
S189c_fcc_N13_11_5_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,13,11,5,S189c_fcc_n13_11_5,41,25,23,-13,-11,-5,0.6306392,0.2594926,-1,-2,7,29,-32,-5,13,11,5,-1,-14,17,83,-80,-61,41,25,23,19739,19272,470,struct_S189c_fcc_N13_11_5_Al_M99_210630.19272.out
S189c_fcc_Nn43_n17_61_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-43,-17,61,S189c_fcc_n-43_-17_61,43,17,61,-37,-41,-53,0.3398752,0.1398504,3,-4,1,227,226,223,-43,-17,61,3,-4,-1,253,122,271,-37,-41,53,16227,3879,489,struct_S189c_fcc_Nn43_n17_61_Al_M99_210630.3879.out
S189c_fcc_Nn71_n94_215_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-71,-94,215,S189c_fcc_n-71_-94_215,71,94,215,-51,-174,-165,0.2085596,0.2681787,-25,-20,-17,983,-1097,-155,-71,-94,215,-9,-4,-7,313,-307,-227,-17,-58,55,2880,1039,542,struct_S189c_fcc_Nn71_n94_215_Al_M99_210630.1039.out
S189c_fcc_Nn73_n23_1_Al_M99_200714,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-73,-23,1,S189c_fcc_n-73_-23_1,73,23,1,-73,-23,1,0.9981007,0.0616041,4,-13,-7,58,-169,347,-73,-23,1,1,-3,-4,89,-293,242,-73,-23,-1,5965,3791,462,struct_S189c_fcc_Nn73_n23_1_Al_M99_200714.3791.out
S189c_fcc_Nn101_n163_29_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-101,-163,29,S189c_fcc_n-101_-163_29,101,163,29,-101,-163,29,0.7090897,0.7051183,9,-7,-8,1507,-547,2174,-101,-163,29,8,-3,-11,1706,-1343,1607,-101,-163,-29,7158,5389,527,struct_S189c_fcc_Nn101_n163_29_Al_M99_210630.5389.out
S189c_fcc_Nn109_n509_181_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-109,-509,181,S189c_fcc_n-109_-509_181,109,509,181,-101,-541,29,0.3644516,0.7873054,11,-2,1,-7,100,277,-109,-509,181,11,-2,-1,23,-20,293,-101,-541,-29,2688,166,562,struct_S189c_fcc_Nn109_n509_181_Al_M99_210630.166.out
S189c_fcc_Nn143_n373_71_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-143,-373,71,S189c_fcc_n-143_-373_71,143,373,71,-143,-373,71,0.5648945,0.8251631,19,-5,12,-4121,3065,7802,-143,-373,71,20,-9,7,-3250,-419,8747,-143,-373,-71,3630,1406,538,struct_S189c_fcc_Nn143_n373_71_Al_M99_210630.1406.out
S189c_fcc_Nn152_n148_53_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-152,-148,53,S189c_fcc_n-152_-148_53,152,148,53,-149,-160,-4,0.7398367,0.4661504,11,-7,12,-1405,2407,2692,-152,-148,53,12,-11,7,-1076,1091,3559,-149,-160,4,3453,1519,517,struct_S189c_fcc_Nn152_n148_53_Al_M99_210630.1519.out
S189c_fcc_Nn181_n221_37_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-181,-221,37,S189c_fcc_n-181_-221_37,181,221,37,-181,-221,37,0.7956905,0.6057034,11,-7,12,-2393,2579,3698,-181,-221,37,12,-11,7,-1954,823,4643,-181,-221,-37,4652,1705,509,struct_S189c_fcc_Nn181_n221_37_Al_M99_210630.1705.out
S189c_fcc_Nn247_43_535_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-247,43,535,S189c_fcc_n-247_43_535,247,-43,535,-191,-181,-529,0.2018968,0.0124613,-41,-24,-17,12109,-26134,7691,-247,43,535,-43,-16,-21,12265,-26758,-4727,-191,-181,529,2496,62,540,struct_S189c_fcc_Nn247_43_535_Al_M99_210630.62.out
S189c_fcc_Nn403_n89_97_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-403,-89,97,S189c_fcc_n-403_-89_97,403,89,97,-393,-129,-93,0.7915941,0.0180956,-1,-14,-17,319,-772,617,-403,-89,97,-1,-2,-7,121,-316,73,-131,-43,31,3456,304,491,struct_S189c_fcc_Nn403_n89_97_Al_M99_210630.304.out
S189c_fcc_Nn601_n53_457_Al_M99_210630,189c,189,4,1,0,24.4873357,0.2105263,0.0526316,0,-601,-53,457,S189c_fcc_n-601_-53_457,601,53,457,-553,-245,-455,0.4870584,0.0038541,-4,-15,-7,7226,-6035,8803,-601,-53,457,-5,-11,-12,1135,-1273,694,-79,-35,65,3840,2774,497,struct_S189c_fcc_Nn601_n53_457_Al_M99_210630.2774.out
S197c_fcc_Nn97_257_105_Al_M99_210630,197c,197,7,3,1,31.7607144,0.2592593,0.1111111,0.037037,-97,257,105,S197c_fcc_n-97_257_105,-75,163,233,97,-257,-105,-0.5609927,-0.724469,-59,-19,-8,-61,-6971,17006,-97,257,105,-59,-20,-5,3845,-14122,11117,-75,163,233,5164,3318,574,struct_S197c_fcc_Nn97_257_105_Al_M99_210630.3318.out
S197c_fcc_Nn99_n217_753_Al_M99_210630,197c,197,7,3,1,31.7607144,0.2592593,0.1111111,0.037037,-99,-217,753,S197c_fcc_n-99_-217_753,-75,557,-555,-99,-217,753,-0.6247101,0.6574267,-37,3,-4,-1391,-28257,-8326,-99,-217,753,-37,0,5,-2785,-20910,-20609,75,-557,555,1920,1591,570,struct_S197c_fcc_Nn99_n217_753_Al_M99_210630.1591.out
S197c_fcc_N49_n207_81_Al_M99_200714,197c,197,7,3,1,31.7607144,0.2592593,0.1111111,0.037037,49,-207,81,S197c_fcc_n49_-207_81,-69,213,41,49,-207,81,-0.8803274,-0.149977,18,7,7,-2016,1115,4069,49,-207,81,19,5,6,-1073,-1193,4392,69,-213,-41,6600,6007,573,struct_S197c_fcc_N49_n207_81_Al_M99_200714.6007.out
S197c_fcc_Nn59_201_7_Al_M99_200714,197c,197,7,3,1,31.7607144,0.2592593,0.1111111,0.037037,-59,201,7,S197c_fcc_n-59_201_7,-59,165,115,59,-201,-7,-0.7434827,-0.4787339,-41,-12,-1,-117,-346,8949,-59,201,7,-40,-15,1,1890,-4541,7485,-59,165,115,7132,5015,572,struct_S197c_fcc_Nn59_201_7_Al_M99_200714.5015.out
